PIM | Brand,UPC Code,Arabic Description,English Description,TAX  ,COST,GTIN (Internal ID),Category,Sub Category,Sub Sub Category,Image 1 URL,Image 2 URL,Image 3 URL
Loca,6287014570390,لوكا اظافر صناعيه T2 شكل اوفال,Loca Nails T2 Oval Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDEzNTcsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:a4a5b73e2de357c4fdb32b93a232e3af3bf00dd8fb3454cdb0d8e444e156777d/jui9Nca5QRebD1xhuxVo","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDE5MTksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:226549065feacd5af55010b34d94dbc1c63f57190a3f7d4e2ba760e788ef5510/IQ4ZuaI1RaGMay8cNQ12",
Loca,6287014570161,لوكا اظافر صناعيه 12 شكل اوفال,Loca Nails 12 Oval Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI4ODcsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:d2ca5b8b023ed587c0f42173a1014e39fa05926dbe8987b2d08c01d284c1bf3a/7x871BHTJqfrt4pEm7zZ","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI4OTEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:b7df8b782db4180da9cddfb60d978decd0ee13efb4b94566340b97fededd7540/WrqLnXWTT0O26VaOaEQw
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI4OTEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:b7df8b782db4180da9cddfb60d978decd0ee13efb4b94566340b97fededd7540/IonpRejjRGG34JzsTWWs
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI4OTEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:b7df8b782db4180da9cddfb60d978decd0ee13efb4b94566340b97fededd7540/KvCqsAiQ1yJwkpBcl17L",
Loca,6287014570192,لوكا اظافر صناعيه 15 شكل ستيليتو,Loca Nails 15 Stiletto Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDE5NDQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:52b140fc424eb1a6743cd5612cb2df99c89f1e6a1a597d772b83dfa71dd21600/Xytz8wy7RZ27rle8JkIP","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDIwNDksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:001fc573dcc0265fb1998baafd0be1252dd8d9b3f6b12b170c08c80a0a105cdd/wxhInxDRVumzrod6nZm9
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDIwNDksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:001fc573dcc0265fb1998baafd0be1252dd8d9b3f6b12b170c08c80a0a105cdd/h9eB9lRhMK6Ivcxz7QKf",
Loca,6287014570086,لوكا اظافر صناعيه 9 شكل اوفال,Loca Nails 9 Oval Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI3ODgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2ee30a2420146082240ed56689c689cdf829a3b31330aa67fdbfe3774f4ffd8c/U9QhklIeTXmFSmQ6Nr17","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI3OTIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:d106ebf946e389e9718cac27dd790af217323466b0d28f0ccc182463f9907eb3/1srDWZ8qTDKEJh2LrVDc
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MzI3OTIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:d106ebf946e389e9718cac27dd790af217323466b0d28f0ccc182463f9907eb3/dpReVWbeRq0y7exusa8j",
Loca,6287014570154,لوكا اظافر صناعيه 10 شكل ستيليتو,Loca Nails 10 Stiletto Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDE5OTIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:ce46f38b31d87f7286417672bc37e643c65459fd6f5b4e8f26de3531798997b0/5ueTYyjR8uk8BdyQWVYU","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDIwOTYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:60e489b506c15921a81c11bcd2a961e783f764e37175f486e5599a563d2b3b12/VkVl4dXYQhC2rg9cjAcY
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDIwOTYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:60e489b506c15921a81c11bcd2a961e783f764e37175f486e5599a563d2b3b12/7GuTFQ5tSJSfHlOVBGLN",
Loca,6287014570017,لوكا اظافر صناعيه 2 شكل كوفن,Loca Nails 2 Coffin Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwNjA5MzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:5256ca39a611921347ec13a24720fd0c4a0511c71b78641378c159fc3cf6e440/mylMr6MQCPY3VKX3vmJw","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwNjA5NzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:c061cb708854b8a1e85f75606b1b608d505b27aea6d459a8e5b21a8c5f07b95d/ZfJWEn8jRuK2W79SykCn
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwNjA5NzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:c061cb708854b8a1e85f75606b1b608d505b27aea6d459a8e5b21a8c5f07b95d/WxyNCbHSTKbQsmeuRmPC
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwNjA5NzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:c061cb708854b8a1e85f75606b1b608d505b27aea6d459a8e5b21a8c5f07b95d/W1Br0JrURhi8jgZV5Yo9",
Loca,6287014570222,لوكا اظافر صناعيه S1 شكل اوفال,Loca Nails S1 Oval Shape,TAX 15%,14.3,,Makeup,Nail Accessories,Artificial Nails,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDE2MzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:61cc5bf264fb9ce1e6ad17348112f2a80e5dadbc5fd2183e756f94110a0d18fa/KBb9ea2BQda3TsAxI4BF","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxNzEwMDIyNDAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:54605a9d092d578af572f92d9354bc1727a6df0655ca5e638467151234cc0843/Uq9ABxkQRkWCpEzpMPfx",
Loca,6287014570376,لوكا غراء اظافر شفاف,Loca Nail Glue Clear,TAX 15%,16.35,,Makeup,Nail Accessories,Nail Glue,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5NDQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:45634fd5618932b8b9019177d19f977e8065e0e5a58e7911b49b07f09561242e/TfusSCmT7VClwiSPQy0w","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5NjYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:77fb3c0ba9aa8390a09259c08a3301e8a1cb27752f9d6b3e686876a187c1f969/QehH55OtQH2LHw8XB3uc",
Loca,6287014570529,لوكا طلاء اظافر شوقر رش لاصق وردي غامق,Loca Nail Polish Suger Rush Adhesive Dark Pink,TAX 15%,13.5,,Makeup,Nail Accessories,Nail Polish,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5MjMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:152277aa11f38e68940d602486ed57a7188b434b3ee8cc154bf48a9c55c31e58/NLkWee9XSY21j0GPzbd6","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5NDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4b60a1b181831632cb5e2c70414da6e6f72fd748d50f1baf7fef97db25ab46a4/2COoiDydSWa448uAKXAQ
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5NDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4b60a1b181831632cb5e2c70414da6e6f72fd748d50f1baf7fef97db25ab46a4/8XvqS0uSRKVAK9zFcsFF
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5NDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4b60a1b181831632cb5e2c70414da6e6f72fd748d50f1baf7fef97db25ab46a4/zwBhcKuQ7WT2FMNxpgiX",
Loca,6287014570512,لوكا طلاء اظافر ساند لاند لاصق وردي,Loca Nail Polish Sand Land Adhesive Pink,TAX 15%,13.5,,Makeup,Nail Accessories,Nail Polish,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5MDgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:055c9434efb0a1b2369de75ee318eecb01f86a2c574e52d8ad23a92d712bdd63/VcueOBOFSxG4PDZ73p3h","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5MTMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4d82788b61722f4abb0486b955521894c1db3d69e145b323520d0c2a4c3056b3/KZHlFdBsRPim4mknlvZV
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzU5MTMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4d82788b61722f4abb0486b955521894c1db3d69e145b323520d0c2a4c3056b3/DJTOGkPjQNy8LOvjiU6S",
Loox,8808335104156,لوكس محك قدم P-73HL/B (اسود),Loox Test Your Foot P-73HL/B (Black),TAX 15%,10,,Body Care,Foots Care,Test Your Foot,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYzMzkzNjMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:210efcc6f577a567d74b89af4b70adcf35be20b57a03d5facde7363632c2aa17/KKu7vmP6SKmf0DiT6NVJ",,
Loox,8808335505700,لوكس مزيل غراء الاظافر 10 جرام,Loox Nail Glue Remover 10g,TAX 15%,5.75,,Body Care,Hand and Nail,Nail Glue Remover,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU2NTcxMTgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:653546ebae473eaa8a6cbcc8e9c3674d64fff78fab936574a59367d83cea96b7/KwC57JuhRcKu0HDWa3Tg",,
Loox,8808335707715,لوكس غراء اظافر 10 جرام سريع الجفاف v2,Loox Nail Glue 10g Quick Drying v2,TAX 15%,5.5,,Makeup,Nail Accessories,Nail Glue,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyODg4NzQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2626304dd9c5c1a4e2b40de9894118188abce889df0662cc98eb48e8dc9ecd07/deg5abxrSmGDIQE0rg3e",,
Loox,8808335103760,لوكس قلاب رموش E-100 كوري فضي,Loox Eyelashes Flap E-100 Korean Silver,TAX 15%,6.88,,Makeup,Eye Makeup,Eyelashes Flap,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjA0Mzc5NTkzMzEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:e2c34f93dc92954b248604757357aea03a62235e251481466dce383af56bf7ff/1Dqp9MPcRHOwF9rxILld",,
Loox,8808335103685,لوكس مقص اظافر N603 صغير كوري,Loox Nail Cutter N603 Small Korean,TAX 15%,3.3,,Body Care,Hand and Nail,Nail Cutter,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4NTc1MDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:59b34111c747c2da76d0e3330b0b9937ceffcd12ab5ad5f3b78f1ca564fe8003/Xqyos0r6RP6R5Q6Bs60e",,
Loox,8808335103388,لوكس مبرد القدمين 1 قطعة P-167D,Loox Foot File 1pc P-167D,TAX 15%,6.6,,Body Care,Foots Care,Foot File,,,
Loox,8808335103586,لوكس مبرد القدمين 1 قطعة P-199D,Loox Foot File 1pc P-199D,TAX 15%,7.5,,Body Care,Foots Care,Foot File,,,
Loox,8808335104149,لوكس مبرد القدمين 1 قطعة P-7HLD,Loox Foot File 1pc P-7HLD,TAX 15%,10,,Body Care,Foots Care,Foot File,,,
Loox,8808335103722,لوكس مبرد الاظافر SN-2,Loox Nail File SN-2,TAX 15%,4.17,,Body Care,Hand and Nail,Nail File,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4NTc1MjIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:d9089164cdde5646ea90fea9486ebdef62e65c5041c902d90c764eee85a570fa/ponUXy6KRqWSaHBFXfGJ",,
Loox,8808335103289,لوكس مبرد الاظافر QB-311DB متعدد الالوان,Loox Nail File QB-311DB Multicolored,TAX 15%,1.85,,Body Care,Hand and Nail,Nail File,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4NDQ5MDksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:6b54f5d001688efea220a6d1329135b10c79b9e198a919d59cfc7d28dd6e5298/2TDVOOLATLymhl76Cszt",,
Loox,8808335103319,لوكس مبرد الاظافر رباعي,Loox Nail File Quadratic,TAX 15%,2.75,,Body Care,Hand and Nail,Nail File,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4NDM5NjQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:bbda6b06c025a1ece30aef04886d1ac29b4787231b68fe41202f1359447fc7db/s3o8n9iuRyy5GTqvZcYh",,
Lubriderm,52800482340,لوبريدرم لوشن 473 مل العلاج المتقدم للبشره الجافه جدا والحكه,Lubriderm Lotion 473ml Advanced Therapy For Very Dry And Itchy Skin,TAX 15%,45.58,,Skin Care,Moisturizers,Lotion,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU0OTkwNjUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:9a69db7c5c0223a8ce9f0284ec1c356e3c46ad5234e386061a56c5b454bbdd73/mKistpvWRAN4zF6SpxoA","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU0OTkwNzAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:202c90c87aa7ba5c529c358d2b307ee36300e478fcb3bee44d0235cb4592e033/XSUDHuqZQNmxys6ZskMk- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU0OTkwNzAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:202c90c87aa7ba5c529c358d2b307ee36300e478fcb3bee44d0235cb4592e033/vXy8fSiiQSujKNYfMkvH- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU0OTkwNzAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:202c90c87aa7ba5c529c358d2b307ee36300e478fcb3bee44d0235cb4592e033/70PbcvdSAOq0QGWwmVaW
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjQyMzU0OTkwNzAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:202c90c87aa7ba5c529c358d2b307ee36300e478fcb3bee44d0235cb4592e033/Z3LoWQNdSUmssHN6AiX0",
MAC,773602470259,ماك احمر الخدود جلو بلاي تشيكي ديفل,MAC Blusher Glow Play Cheeky Devil,TAX 15%,72.8,,Makeup,Face Makeup,Blusher,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTAxNjEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:afb1fc503ecdd06be65e825c49ce0a0c49fbde7762cd6016ff0658c9d24e329a/JE5ARrWVRxqvF6O1ESR0","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTAzMDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:c12960b8bc508721e97ddefb2bc59dba4354912030ad3bb05504f148b0152d23/mv4mwfukSAuGWqUrFKMw",
MAC,773602515028,ماك احمر الخدود جلو بلاي نو شيم,MAC Blusher Glow Play No Shame,TAX 15%,72.8,,Makeup,Face Makeup,Blusher,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTExMzYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:3a3795cc594609d5dcc0d4777e315bf7f7ebba858f2373c6e2bfb9860b0689da/NN0xiyIRAmP7eRcVadKC","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTE0MTEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:a6feff07b04918c24429e91a501cee1d7d917770cb485d91c63a3bd1ef27d0aa/0E6tOklXRR2GIYHAQ08A",
MAC,773602548743,ماك احمر الخدود جلو بلاي توتلي سينكد,MAC Blusher Glow Play Totally Synced,TAX 15%,72.8,,Makeup,Face Makeup,Blusher,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTAxNDUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:9802ae08f6f17918f4680ed5234fb564254979ab7ce1e995642c7d65aa38e743/9Ts1GMpRrW8G1gW9BwZz","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTA0MDIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:6ce18146c4f7b1404cfa9466d3fd06dfb4997908e9dba3c8da0591f683c575c2/ErnpFkBTIeSGZAIavtV9
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTkyMzk0NTA0MDIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:6ce18146c4f7b1404cfa9466d3fd06dfb4997908e9dba3c8da0591f683c575c2/hrIzq1A5T1yirzz1LGFJ",
